DUMMY2/p227/p227_047.wav|4|ðə kˈæstɪŋ ʌv hɜː hˈʌsbənd wʌz ɐn ˈæksɪdənt.
DUMMY2/p227/p227_388.wav|4|ðɛɹ ɪz nˈoʊ dˈiːl æz jˈɛt.
DUMMY2/p228/p228_002.wav|3|ˈæsk hɜː tə bɹˈɪŋ ðiːz θˈɪŋz wɪð hɜː fɹʌmðə stˈoːɹ.
DUMMY2/p227/p227_389.wav|4|ɪn dˈuː kˈoːɹs ðə dˈiːl wʌz dˈʌn.
DUMMY2/p228/p228_299.wav|3|ɐ θˈaʊzənd jˈɪɹz ɐɡˈoʊ ðə tʃˈɜːtʃ wʌzɐ pˈaʊɚfəl fˈoːɹs ɪn jˈʊɹɹəp.
DUMMY2/p225/p225_024.wav|2|ðɪs ɪz ɐ vˈɛɹi kˈɑːmən tˈaɪp ʌv bˈoʊ, wˈʌn ʃˈoʊɪŋ mˈeɪnli ɹˈɛd ænd jˈɛloʊ, wɪð lˈɪɾəl ɔːɹ nˈoʊ ɡɹˈiːn ɔːɹ blˈuː.
DUMMY2/p229/p229_305.wav|1|ðɛɹ ɪz nˈoʊ ˈoʊpənnəs.
DUMMY2/p227/p227_291.wav|4|ɪt wʌz ɐn ˈiːzi dᵻsˈɪʒən tə kˈʌm hˈɪɹ.
DUMMY2/p225/p225_116.wav|2|jˈɛstɚdˌeɪ ðə kˈʌmpəni ɹᵻpˈoːɹɾᵻd ɐ fˈɜːðɚ dˈaʊntɜːn ɪn pɹˈɑːfɪts.
DUMMY2/p227/p227_283.wav|4|ˈɛvɹi wˈʌn ɪz ɐ wˈɪnɚ.
DUMMY2/p227/p227_297.wav|4|ɪts kˈɔːld ðə suːpɹˈiːm kˈoːɹt fɚɹɚ ɹˈiːzən.
DUMMY2/p226/p226_258.wav|0|ðæts wʌt mˌeɪd ðə dˈɪfɹəns ænd sˈɛt ðə pˈætɚn ʌvðə mˈætʃ.
DUMMY2/p227/p227_164.wav|4|ðɛɹ ɪz nˈoʊ sˈɪɡnɪtʃɚɹ ˌɔn ðɪs dˈɑːkjuːmənt.
DUMMY2/p228/p228_140.wav|3|wiː ɑːɹ kˈɜːɹəntli kənsˈʌltɪŋ wɪð ɐ wˈaɪd ɹˈeɪndʒ ʌv ˈɪntɹɪstᵻd pˈɑːɹɾiz.
DUMMY2/p225/p225_089.wav|2|ˈɑːfɪsɚz ɹᵻkˈʌvɚd ɐ sˈɛkənd bˈɑːdi ɪnðɪ ˈɛɹiə.
DUMMY2/p229/p229_136.wav|1|sˌoʊ ðə jˌʊɹɹəpˈiən ᵻlˈɛkʃənz ɑːɹ ɛkstɹˈiːmli ɪmpˈoːɹtənt.
DUMMY2/p229/p229_320.wav|1|ɪts nˌɑːt ˈiːvən fˈɪnɪʃt.
DUMMY2/p228/p228_134.wav|3|dᵻspˈaɪt ðə ɹɪzˈʌlt, ɪt wʌz stˈɪl ɐ ɡɹˈeɪt mˈoʊmənt.
DUMMY2/p225/p225_192.wav|2|haʊˈɛvɚ, ðɪs aɪdˈiə ɪz nˈɛvɚ dɪvˈɛləpt.
DUMMY2/p226/p226_155.wav|0|ɪts ɐn ˈɪʃuː ðæt wɪl hæv təbi tˈækəld.
DUMMY2/p227/p227_275.wav|4|ðɪs ɪz nˈoʊ ɹᵻflˈɛkʃən ˌɔn ɹˈeɪndʒɚz.
DUMMY2/p229/p229_217.wav|1|wiː wɪl ɡˈɪv ɐ fˈɔːɹməl ɹᵻspˈɑːns tə ðə ɹᵻpˈoːɹt ɪn dˈuː kˈoːɹs.
DUMMY2/p228/p228_186.wav|3|wiː nˈuː nˈʌθɪŋ ɐbˈaʊt ɪt.
DUMMY2/p227/p227_050.wav|4|ðæt ɪz vˈɛɹi hˈɑːɹd, ɐlˈoʊn.
DUMMY2/p228/p228_168.wav|3|aɪv pˌʊt maɪ ˈoʊn mˈʌni ˌɪntʊ ðɪs pɹˈɑːdʒɛkt.
DUMMY2/p226/p226_023.wav|0|ɪf ðə ɹˈɛd ʌvðə sˈɛkənd bˈoʊ fˈɔːlz əpˌɑːn ðə ɡɹˈiːn ʌvðə fˈɜːst, ðə ɹɪzˈʌlt ɪz tə ɡˈɪv ɐ bˈoʊ wɪð ɐn ɐbnˈoːɹməli wˈaɪd jˈɛloʊ bˈænd, sˈɪns ɹˈɛd ænd ɡɹˈiːn lˈaɪt wɛn mˈɪkst fˈɔːɹm jˈɛloʊ.
DUMMY2/p228/p228_045.wav|3|fˈeɪlɪɹ tə kəmplˈaɪ wɪððɪ ˈɔːɹdɚɹ ɪz lˈaɪkli tə ɹɪzˈʌlt ɪn pɹˈɪzən.
DUMMY2/p228/p228_202.wav|3|ɪts ðə sˈeɪm ˈoʊld stˈoːɹi.
DUMMY2/p228/p228_184.wav|3|aɪ dɹˈoʊv ðə bˈɔːl wˈɛl.
DUMMY2/p225/p225_122.wav|2|aɪ dˈɪdnt fˈiːl ˌʌndɚɹ ˌɛni pɹˈɛʃɚ.
DUMMY2/p226/p226_089.wav|0|hiː sˈiːmz təbi plˈiːzd wɪððə pˈɪktʃɚ.
DUMMY2/p225/p225_330.wav|2|wiː ɑːɹ ɐ pˈiːsfəl pˈiːpəl.
DUMMY2/p225/p225_312.wav|2|dˈuː ðeɪ θˈɪŋk ˈɛnɪwˌʌn ˈɛls wˈɔnts ðˌɛm ?
DUMMY2/p225/p225_120.wav|2|ðɪ ˈɪndʌstɹi ɪz nˌɑːt wˈɛl ˈɔːɹɡɐnˌaɪzd.
DUMMY2/p229/p229_075.wav|1|ɪt wˈɜːks fɔːɹ ˌʌs.
DUMMY2/p225/p225_218.wav|2|wiː jˈuːzd tə lˈɪv wɪð dˈɪɡnɪɾi ɪn ˌaʊɚ kˈʌntɹi.
DUMMY2/p226/p226_134.wav|0|ɪts ðə tɹɔːmˈæɾɪk ᵻvˈɛnt ɪnðə tʃˈaɪldhʊd ʌvðə nˈeɪʃən.
DUMMY2/p229/p229_350.wav|1|aɪm vˈɛɹi lˈʌki.
DUMMY2/p227/p227_097.wav|4|ðə fˈɑːloʊɪŋ ɑːɹ ðə pɹˈɪnsɪpəl pɹəvˈɪʒənz.
DUMMY2/p228/p228_300.wav|3|wiː wˈɔnt tə plˈeɪ æt ðə wˈɜːldz.
DUMMY2/p225/p225_020.wav|2|mˈɛni kˈɑːmplᵻkˌeɪɾᵻd aɪdˈiəz ɐbˌaʊt ðə ɹˈeɪnboʊ hɐvbɪn fˈɔːɹmd.
DUMMY2/p225/p225_019.wav|2|sˈɪns ðˈɛn fˈɪzɪsˌɪsts hæv fˈaʊnd ðˌɐɾɪt ɪz nˌɑːt ɹᵻflˈɛkʃən, bˌʌt ɹᵻfɹˈækʃən baɪ ðə ɹˈeɪndɹɑːps wˌɪtʃ kˈɔːzᵻz ðə ɹˈeɪnboʊz.
DUMMY2/p228/p228_364.wav|3|ɪɾ ɪz ɐ sˈɪmpəl ᵻkwˈeɪʒən.
DUMMY2/p229/p229_024.wav|1|ðɪs ɪz ɐ vˈɛɹi kˈɑːmən tˈaɪp ʌv bˈoʊ, wˈʌn ʃˈoʊɪŋ mˈeɪnli ɹˈɛd ænd jˈɛloʊ, wɪð lˈɪɾəl ɔːɹ nˈoʊ ɡɹˈiːn ɔːɹ blˈuː.
DUMMY2/p229/p229_018.wav|1|ˈæɹɪstˌɑːɾəl θˈɔːt ðætðə ɹˈeɪnboʊ wʌz kˈɔːzd baɪ ɹᵻflˈɛkʃən ʌvðə sˈʌnz ɹˈeɪz baɪ ðə ɹˈeɪn.
DUMMY2/p227/p227_157.wav|4|ˈædəmz ɪz ʃˈʊɹli wˈɜːθ ɐ tʃˈæns.
DUMMY2/p228/p228_030.wav|3|lˈaɪf wʌz lˈaɪk ɐ tˈaɪmteɪbəl.
DUMMY2/p229/p229_196.wav|1|fˈoːɹ pəlˈiːsmɛn wɜː wˈuːndᵻd.
DUMMY2/p225/p225_092.wav|2|ðɛɹ ɪz ɐ kˈɑːntɹækt ɪn ɛɡzˈɪstəns fɔːɹ ˈælən.
DUMMY2/p227/p227_245.wav|4|ɪɾ ɪz ðə vˈɔɪs ʌvðə sɚvˈaɪvɚz.
DUMMY2/p229/p229_254.wav|1|ɪt wʌzɐ hˈɪt.
DUMMY2/p227/p227_146.wav|4|lˈaɪk ðɪ ˈʌðɚz, hiː wʌz ɚɹˈɛstᵻd.
DUMMY2/p227/p227_323.wav|4|ɪf juː kæn ɹˈʌn ɐ kəmpjˈuːɾɚ, juː kæn tˈɔːk tə ðə wˈɜːld.
DUMMY2/p227/p227_057.wav|4|sˌoʊ ɪz ðætˈɪt, ðˈɛn ?
DUMMY2/p226/p226_080.wav|0|ðə fˈɜːst mˈɪnɪstɚɹ ɪz skˈɛdʒuːld təbi ᵻlˈɛktᵻd baɪ ðə pˈɑːɹləmənt təmˈɑːɹoʊ.
DUMMY2/p229/p229_194.wav|1|ɪɾ ɪz mˈɪnɪt.
DUMMY2/p228/p228_044.wav|3|tʃˈɑːɹli ɡˈoːɹdən, lˈiːdɚɹ ʌvðə kˈaʊnsəl, dɪsmˈɪst ðə sədʒˈɛstʃən.
DUMMY2/p226/p226_169.wav|0|nˈoʊbɑːdi dˈɪd ɪn ðoʊz dˈeɪz.
DUMMY2/p226/p226_024.wav|0|ðɪs ɪz ɐ vˈɛɹi kˈɑːmən tˈaɪp ʌv bˈoʊ, wˈʌn ʃˈoʊɪŋ mˈeɪnli ɹˈɛd ænd jˈɛloʊ, wɪð lˈɪɾəl ɔːɹ nˈoʊ ɡɹˈiːn ɔːɹ blˈuː.
DUMMY2/p226/p226_003.wav|0|sˈɪks spˈuːnz ʌv fɹˈɛʃ snˈoʊ pˈiːz, fˈaɪv θˈɪk slˈæbz ʌv blˈuː tʃˈiːz, ænd mˈeɪbiː ɐ snˈæk fɔːɹ hɜː bɹˈʌðɚ bˈɑːb.
DUMMY2/p229/p229_302.wav|1|wɪðˌɪn mˈʌnθs, hiː wʌzɐ pˈɑːɹttˈaɪm tɹaɪbjˈuːnəl tʃˈɛɹmən.
DUMMY2/p229/p229_335.wav|1|hiː tˈoʊld ðə kˈoːɹt.
DUMMY2/p227/p227_083.wav|4|ðeɪ lˈɪvd fɔːɹ ðɛɹ tʃˈɪldɹən.
DUMMY2/p225/p225_240.wav|2|wiː ɑːɹ ɪnðə hˈæt.
DUMMY2/p229/p229_001.wav|1|plˈiːz kˈɔːl stˈɛlə.
DUMMY2/p227/p227_085.wav|4|ðə lˈæɾɚɹ ɪz dˈuː təbi fˈɪnɪʃt ɪn fˈɛbɹuːˌɛɹi.
DUMMY2/p227/p227_335.wav|4|ɑːɹ ðeɪ fɹˈiː ?
DUMMY2/p228/p228_205.wav|3|aɪ hæv ɐ kˈoʊld.
DUMMY2/p229/p229_047.wav|1|bˌʌt ɪɾ ɪz ˈɔːl baɪ dɪzˈaɪn.
DUMMY2/p226/p226_064.wav|0|ɪɾ ɪz nˌɑːt ɡɹˈeɪt ˈɑːɹt.
DUMMY2/p227/p227_048.wav|4|wiː hæv tə lˈʊk bᵻjˌɔnd ðə vˈɛɹi ʃˈɔːɹt tˈɜːm.
DUMMY2/p229/p229_035.wav|1|ɪt ʃˌʊdənt kˈʌm æz ɐ sɚpɹˈaɪz, bˌʌt ɪt dˈʌz.
DUMMY2/p226/p226_104.wav|0|haʊˈɛvɚ, ðɪ ɪntˈɛnsɪv kˈɛɹ jˈuːnɪt æt ðə sˈʌðɚn dʒˈɛnɚɹəl hˈɑːspɪɾəl wʌz fˈʊl.
DUMMY2/p225/p225_351.wav|2|ˈæftɚ ðə mˈætʃ, dˈuː juː ?
DUMMY2/p228/p228_025.wav|3|ɪts nˈaɪs tə hˈɪɹ.
DUMMY2/p228/p228_288.wav|3|ɪt bɪkˌeɪm ɐ bˈʊk baɪ ɪtsˈɛlf.
DUMMY2/p226/p226_257.wav|0|sˈɜːʔn̩li, ɪn tˈɜːmz ʌv lˈiːɡ pəzˈɪʃən, wiː mˈʌst biː fˈeɪvɹɪts.
DUMMY2/p227/p227_087.wav|4|ðɪ aʊtsˈoːɹsɪŋ dˈiːl wɪl tˈeɪk ɪfˈɛkt ɪn sɛptˈɛmbɚ.
DUMMY2/p226/p226_137.wav|0|ɪt wɪl biː tˈuː hˈɑːt.
DUMMY2/p227/p227_177.wav|4|ðɪ ɛkspˈænʃənz wɪl biː faɪnˈænst baɪ ðə klˈaɪdsdeɪl bˈæŋk.
DUMMY2/p226/p226_252.wav|0|ðɛɹ wɪl biː wˈaɪdspɹɛd səpˈoːɹt ˌɔn ˈɔːl sˈaɪdz.
DUMMY2/p229/p229_033.wav|1|ænd wiː hæv ɐ sˈɪŋɚ.
DUMMY2/p227/p227_029.wav|4|ðɪs ɪz ɐ sˈɛntɹəl ˈɪʃuː.
DUMMY2/p227/p227_332.wav|4|aɪ wʊd dˈuː ɐwˈeɪ wɪððə dɹˈɛs kˈoʊd.
DUMMY2/p229/p229_376.wav|1|ɪɾ ɪz ɐ sˈɪmpəl ᵻkwˈeɪʒən.
DUMMY2/p226/p226_143.wav|0|ˈɛvɹɪwˌʌn ɪz ɪn fˈeɪvɚɹ ʌvðə nˈiːd fɔːɹ wˈɛlfɛɹ ɹᵻfˈɔːɹm ɪn dʒˈɛnɚɹəl.
DUMMY2/p228/p228_219.wav|3|ʃiː ʃˌʊd nˌɑːt biː blˈeɪmd.
DUMMY2/p225/p225_035.wav|2|ɐ hˈɑːstəl bˈɪd ɪz pɹɪvˈɛntᵻd fɔːɹ ɐnˈʌðɚ nˈaɪn mˈʌnθs.
DUMMY2/p227/p227_039.wav|4|ɐmˌʌŋ ðˌɛm ɑːɹ mˈɛni kɹˈɪmɪnəlz.
DUMMY2/p229/p229_265.wav|1|tədˈeɪ wiː kæn sˈeɪ ðˌæɾə nˈuː ˈiəɹə hɐz bɪɡˈʌn.
DUMMY2/p229/p229_058.wav|1|wˌʌt wʌzðə mˈeɪn dˈɪfɹəns ?
DUMMY2/p229/p229_227.wav|1|fɚðə ɹˈɛfjuːdʒˌiːz, ðə ɹᵻtˈɜːn wɪl nˌɑːt kˈʌm ɐ mˈoʊmənt tˈuː sˈuːn.
DUMMY2/p227/p227_327.wav|4|ɪɾ ɪz hˈoʊpt tə kəmplˈiːt ðə mˈɜːdʒɚɹ ɪnðə sˈʌmɚ.
DUMMY2/p226/p226_138.wav|0|ðə hˈoʊl θˈɪŋ ʌv dˌuːɪŋ ðə mˈuːvi wʌzɐ ɹˈɪsk.
DUMMY2/p225/p225_182.wav|2|wiː ɑːɹ dʒˈʌst ɡlˈæd təbi ɐlˈaɪv.
DUMMY2/p229/p229_171.wav|1|ɐ nˈuː sˈiːzən hɐz ˈɔfɚd ɐ fɹˈɛʃ stˈɑːɹt fɔːɹ bˈoʊθ mˈɛn.
DUMMY2/p227/p227_130.wav|4|hiː ɪz ɐ ɡɹˈeɪt ɐdˈɪʃən tʊ ˌaʊɚ tˈiːm.
DUMMY2/p229/p229_016.wav|1|ðə nˈoːɹsɪmˌɛŋ kənsˈɪdɚd ðə ɹˈeɪnboʊ æz ɐ bɹˈɪdʒ ˌoʊvɚ wˌɪtʃ ðə ɡˈɑːdz pˈæst fɹʌm ˈɜːθ tə ðɛɹ hˈoʊm ɪnðə skˈaɪ.
DUMMY2/p229/p229_325.wav|1|ɪn ɐdˈɪʃən, sˈɜːʔn̩ ˈɛɹiəz ɑːɹ klˈoʊzd æt sˈɜːʔn̩ tˈaɪmz.
DUMMY2/p226/p226_260.wav|0|ɪɾ ɪz ɐ mˈɑːɹk ʌv ɹᵻspˈɛkt fɹʌmðɪ ˈɪnmeɪts.
DUMMY2/p229/p229_039.wav|1|ðeɪɚ dʒˈʌst dˈɪfɹənt.
DUMMY2/p229/p229_174.wav|1|ɪt kʊd tˈeɪk jˈɪɹz fɚðə tˈʌnəl təbi ɹɪˈoʊpənd.
DUMMY2/p225/p225_012.wav|2|θɹuːˈaʊt ðə sˈɛntʃɚɹiz pˈiːpəl hæv ɛksplˈeɪnd ðə ɹˈeɪnboʊ ɪn vˈɛɹiəs wˈeɪz.
DUMMY2/p228/p228_089.wav|3|ˈɛvɹi tˈaɪm aɪ plˈeɪ aɪ duːnˌɑːt ˌʌndɚstˈænd ðɛɹ ɹɪˈækʃən.
DUMMY2/p229/p229_159.wav|1|kɹˈuːʃəli, ðˈoʊ, juːnˈaɪɾᵻd wɜː stˈɪl ɐlˈaɪv.
DUMMY2/p225/p225_301.wav|2|aɪ mˈʌst dˈuː sˈʌmθɪŋ ɐbˈaʊt ɪt.
DUMMY2/p227/p227_016.wav|4|ðə nˈoːɹsɪmˌɛŋ kənsˈɪdɚd ðə ɹˈeɪnboʊ æz ɐ bɹˈɪdʒ ˌoʊvɚ wˌɪtʃ ðə ɡˈɑːdz pˈæst fɹʌm ˈɜːθ tə ðɛɹ hˈoʊm ɪnðə skˈaɪ.
DUMMY2/p227/p227_366.wav|4|ɪz ɪt wˈɜːθ ɪt ?
DUMMY2/p226/p226_344.wav|0|hiː ˈɔːlsoʊ ɪnsˈɪstᵻd ðæt nˈoʊ kənsˈɛʃənz hɐdbɪn mˌeɪd tə ðə fɹˈɛntʃ.
DUMMY2/p228/p228_123.wav|3|ɪɾ ɪz sˌoʊ sˈæd.
DUMMY2/p228/p228_335.wav|3|ɐ ɡɹˈeɪt dˈiːl hɐzbɪn ɐtʃˈiːvd.
DUMMY2/p227/p227_075.wav|4|ˈæftɚ fˈaɪv wˈiːks ðə vˈiəkəl wɪl biː sˈoʊld æɾ ˈɔːkʃən.
DUMMY2/p225/p225_243.wav|2|ðɪ ˈaɪɹəni wʌz nˌɑːt lˈɔst.
DUMMY2/p227/p227_398.wav|4|aɪ kæn hˈɑːɹdli bᵻlˈiːv ɪt.
DUMMY2/p228/p228_087.wav|3|sˈɜːʔn̩li, ðə tˈælɪbən ɹeɪʒˈiːm ɪz fˈɪnɪʃt.
DUMMY2/p228/p228_358.wav|3|ðə plˈeɪ ɪz bˈeɪst ˌɔn ɐ ɹˈiːəllˈaɪf ᵻvˈɛnt.
DUMMY2/p227/p227_175.wav|4|ðə dʒˈʊɹɹi ɪz stˈɪl ˈaʊt.
DUMMY2/p228/p228_212.wav|3|ɐ dˈɛdlaɪn ɪz stˈɪl ᵻsˈɛnʃəl.
DUMMY2/p226/p226_329.wav|0|bˌʌt nˈoʊ sˈʌtʃ ɐmˈɛndmənt hɐzbɪn bɹˈɔːt bᵻfˌoːɹ ðə skˈɑːɾɪʃ pˈɑːɹləmənt.
DUMMY2/p226/p226_017.wav|0|ˈʌðɚz hæv tɹˈaɪd tʊ ɛksplˈeɪn ðə fɪnˈɑːmɪnən fˈɪzɪkli.
DUMMY2/p229/p229_215.wav|1|ðə pɹəsˈiːdʒɚz wɜː nˌɑːt ɪn plˈeɪs.
DUMMY2/p229/p229_119.wav|1|ɪts nˌɑːt fˈɛɹ.
DUMMY2/p227/p227_105.wav|4|sˈʌtʃ ˈækʃənz ɑːɹ ɹˈɛɹli pˈɑːpjʊlɚ.
DUMMY2/p229/p229_170.wav|1|ˈælɪks hɐzbɪn ɐ hjˈuːdʒ ˈɪnfluːəns ɔnðə klˈʌb.
DUMMY2/p228/p228_111.wav|3|mˈiːnwaɪl, ðə skˈɑːɾɪʃ kənsˈuːmɚ kˈaʊnsəl jˈɛstɚdˌeɪ ˈɔfɚd səpˈoːɹt fɚðə nˈuː bˈɪl.
DUMMY2/p227/p227_184.wav|4|wˈɛl, juː kæn hæv ɐ tɹˈiː.
DUMMY2/p229/p229_269.wav|1|ðæt dᵻsˈɪʒən ɪz fɚðə bɹˈɪɾɪʃ pˈɑːɹləmənt ænd pˈiːpəl.
DUMMY2/p228/p228_332.wav|3|bˌʌt ðə dɪzˈiːz həznɑːt bˌɪŋ kənfˈaɪnd tə ðə tˈoːɹi pˈɑːɹɾi.
DUMMY2/p227/p227_062.wav|4|ðeɪ hæv tə kˈʌm ˌʌp wɪð ɐ səlˈuːʃən.
DUMMY2/p225/p225_061.wav|2|sˈædəm ɪz nˌɑːt ðɪ ˈoʊnli ɛɡzˈæmpəl ʌv ˈiːvəl ɪn ˌaʊɚ wˈɜːld.
DUMMY2/p225/p225_104.wav|2|hɪz ɪz ɐ səksˈɛs stˈoːɹi baɪ ˌɛni stˈændɚd.
DUMMY2/p228/p228_171.wav|3|wiː hæv tə mˈuːv fˈɔːɹwɚd.
DUMMY2/p225/p225_109.wav|2|ðæt mˌaɪt hˈɛlp ɐ bˈɪt.
DUMMY2/p225/p225_045.wav|2|pˈiːpəl wɜː dɪtˈɜːmɪnd tə tʃˈeɪndʒ ðə ɡˈʌvɚnmənt ɪnðə lˈæst ᵻlˈɛkʃən.
DUMMY2/p227/p227_133.wav|4|ðeɪ kʊd jˈuːz ɐ bˈuːst.
DUMMY2/p225/p225_150.wav|2|bˌʌt hiː stɹˈɛst ðætðə pˈɑːɹtnɚʃˌɪp ɪz nˌɑːɾə kənstɹˈʌkʃəŋ kˈʌmpəni.
DUMMY2/p226/p226_234.wav|0|stˈuːɚt wɪl tɹˈævəl wɪð sˌʌm kˈɑːnfɪdəns.
DUMMY2/p225/p225_300.wav|2|aɪ kæn hˈɑːɹdli bᵻlˈiːv ɪt.
DUMMY2/p227/p227_271.wav|4|ɪnðə mˈiːntaɪm, ðə fˈænz wʊd sˈɛɾəl fɚɹə dˈɜːbi wˈɪn.
DUMMY2/p226/p226_324.wav|0|wiː ɑːɹ ɪnðɪ ˈɛnd ɡˈeɪm.
DUMMY2/p227/p227_041.wav|4|hiː lˈʊks lˈaɪk ɐn ˈæfɡæn.
DUMMY2/p227/p227_296.wav|4|maɪ bˈɑːdi ɪz ɐ ɹˈɛk.
DUMMY2/p225/p225_147.wav|2|dˈʌz ðə nˈeɪm mˈæɾɚ ?
DUMMY2/p229/p229_329.wav|1|ˌɔn θˈɜːzdeɪ, mˈɪstɚ blˈɛɹ wɪl ɐdɹˈɛs ðɪ ˈɪnstɪtˌuːt ʌv pˈʌblɪk pˈɑːlɪsi ɹᵻsˈɜːtʃ.
DUMMY2/p228/p228_293.wav|3|ˌaʊɚ tˈæsk ɪz tə kəmplˈiːt ðə pˈɪktʃɚ.
DUMMY2/p228/p228_340.wav|3|hiːz ɐ dʒˈiːnɪəs.
DUMMY2/p225/p225_358.wav|2|ðə kəmˈɪtmənt wʌz nˌɑːt lˈɔŋ, ænd ɪt wʌz wˈɜːθ ðə ɹˈɪsk.
DUMMY2/p229/p229_014.wav|1|tə ðə hˈiːbɹuːz ɪt wʌzɐ tˈoʊkən ðæt ðɛɹ wʊd biː nˈoʊmˌoːɹ jˌuːnɪvˈɜːsəl flˈʌdz.
DUMMY2/p225/p225_057.wav|2|haʊˈɛvɚ, ðə sˈɪɾi wʌz ɪn nˈoʊ dˈaʊt ɐbˌaʊt ðɪ ˈʌltᵻmət ɹɪzˈʌlt.
